"id","gene_id","synonym"
"25486","2084","DMC1H"
"25487","2084","LIM15"
"25488","2084","dJ199H16.1"
"25489","12764","AdPLA"
"25490","12764","H-REV107"
"25491","12764","H-REV107-1"
"25492","12764","HRASLS3"
"25493","12764","HREV107"
"25494","12764","HREV107-1"
"25495","12764","HREV107-3"
"25496","12764","HRSL3"
"25497","12764","PLA2G16"
"25498","12764","PLAAT-3"
"25499","12521","FAP"
"25500","12521","FAP48"
"25501","12521","FAP68"
"25502","12521","FKBPAP"
"25503","12521","GLML"
"25504","12521","GVM"
"25505","12521","VMGLOM"
"25506","14998","-"
"25507","4016","B7-H5"
"25508","4016","B7-H7"
"25509","4016","B7H7"
"25510","4016","B7y"
"25511","3770","CARICK"
"25512","3770","HBVES"
"25513","3770","LGMD2X"
"25514","3770","LGMDR25"
"25515","3770","POP1"
"25516","3770","POPDC1"
"25517","2555","CLABP"
"25518","2555","CLIPINA"
"25519","2555","HCORO1"
"25520","2555","IMD8"
"25521","2555","TACO"
"25522","2555","p57"
"25523","15316","HIP13"
"25524","15316","HYPE"
"25525","15316","UNQ3041"
"25526","2184","AP47B"
"25527","2184","CLA20"
"25528","2184","CLAPS4"
"25529","2184","CPSQ6"
"25530","2184","SPG52"
"25531","4917","CMD1C"
"25532","4917","CMH24"
"25533","4917","CMPD3"
"25534","4917","CYPHER"
"25535","4917","LDB3Z1"
"25536","4917","LDB3Z4"
"25537","4917","LVNC3"
"25538","4917","MFM4"
"25539","4917","ORACLE"
"25540","4917","PDLIM6"
"25541","4917","ZASP"
"25542","13908","PRL-3"
"25543","13908","PRL-R"
"25544","13908","PRL3"
"25545","10381","YDR378C"
"25546","8311","C8orf2"
"25547","8311","Erlin-2"
"25548","8311","NET32"
"25549","8311","SPFH2"
"25550","8311","SPG18"
"25551","6324","C14orf1"
"25552","6324","NET51"
"25553","11841","ASFGF2"
"25554","11841","FGF-AS"
"25555","11841","FGF2AS"
"25556","11841","GFG-1"
"25557","11841","GFG1"
"25558","12341","DIPP-2B"
"25559","12341","DIPP2"
"25560","12341","DIPP2alpha"
"25561","12341","DIPP2beta"
"25562","12341","HDCMB47P"
"25563","12341","NUDT4B"
"25564","10710","YSA1"
"25565","10710","YSA1H"
"25566","10710","YSAH1"
"25567","10710","hNUDT5"
"25568","19325","DIPP"
"25569","19325","DIPP-1"
"25570","19325","DIPP1"
"25571","5250","SOX25"
"25572","10127","FRP"
"25573","10127","FSL1"
"25574","10127","MIR198"
"25575","10127","OCC-1"
"25576","10127","OCC1"
"25577","10127","tsc36"
"25578","10589","DFS70"
"25579","10589","LEDGF"
"25580","10589","PAIP"
"25581","10589","PSIP2"
"25582","10589","p52"
"25583","10589","p75"
"25584","15211","AND-1"
"25585","15211","AND1"
"25586","15211","CHTF4"
"25587","15211","CTF4"
"25588","11330","DRR1"
"25589","11330","TU3A"
"25590","414","MAWD"
"25591","414","PT-WD"
"25592","414","UNRIP"
"25593","4697","RIF1"
"25594","6745","ADAM-TS 7"
"25595","6745","ADAM-TS7"
"25596","6745","ADAMTS-7"
"25597","624","ADAM-TS 6"
"25598","624","ADAM-TS6"
"25599","624","ADAMTS-6"
"25600","1266","TIP5"
"25601","1266","WALp3"
"25602","15224","ACF1"
"25603","15224","WALp1"
"25604","15224","WCRF180"
"25605","15224","hACF1"
"25606","789","F37"
"25607","789","FEZ1"
"25608","15307","NRIF4"
"25609","15307","ZNF277P"
"25610","13015","-"
"25611","4475","TRE"
"25612","4475","TREA"
"25613","4475","TREHD"
"25614","9665","GLUT6"
"25615","9665","GLUT9"
"25616","9665","HSA011372"
"25617","312","GCKR"
"25618","312","KHS"
"25619","312","KHS1"
"25620","312","MAPKKKK5"
"25621","2792","HPK1"
"25622","978","123F2"
"25623","978","NORE2A"
"25624","978","RASSF1A"
"25625","978","RDA32"
"25626","978","REH3P21"
"25627","13885","-"
"25628","249","I-1"
"25629","249","IR1"
"25630","249","IRAS"
"25631","249","hIRAS"
"25632","9553","BRUNOL1"
"25633","9553","CAGH4"
"25634","9553","ERDA4"
"25635","9553","ETR-1"
"25636","9553","TNRC4"
"25637","5389","C-NAP1"
"25638","5389","CEP2"
"25639","5389","CNAP1"
"25640","5389","CRDHL2"
"25641","4754","FBP21"
"25642","14915","EST328128"
"25643","14915","M-ABC1"
"25644","14915","MABC1"
"25645","14915","MITOSUR"
"25646","3225","MSTP053"
"25647","3225","P125"
"25648","3225","P125A"
"25649","9177","WIF-1"
"25650","1856","CDC68"
"25651","1856","FACTP140"
"25652","1856","SPT16"
"25653","1856","SPT16/CDC68"
"25654","3436","ANX14"
"25655","2416","RAD30B"
"25656","2416","RAD3OB"
"25657","2416","eta2"
"25658","3646","CD350"
"25659","3646","FZ-10"
"25660","3646","Fz10"
"25661","3646","FzE7"
"25662","3646","hFz10"
"25663","8310","EPVB6D"
"25664","8310","PROSC"
"25665","1770","ASRT5"
"25666","1770","IRAKM"
"25667","11804","AKAP-13"
"25668","11804","AKAP-Lbc"
"25669","11804","ARHGEF13"
"25670","11804","BRX"
"25671","11804","HA-3"
"25672","11804","Ht31"
"25673","11804","LBC"
"25674","11804","PRKA13"
"25675","11804","PROTO-LB"
"25676","11804","PROTO-LBC"
"25677","11804","c-lbc"
"25678","11804","p47"
"25679","410","AKAP-11"
"25680","410","AKAP220"
"25681","410","PPP1R44"
"25682","410","PRKA11"
"25683","3335","AKAP-10"
"25684","3335","D-AKAP-2"
"25685","3335","D-AKAP2"
"25686","3335","PRKA10"
"25687","852","DP103"
"25688","852","GEMIN3"
"25689","13729","-"
"25690","7808","MKP-5"
"25691","7808","MKP5"
"25692","4037","COXPD9"
"25693","4037","MRL3"
"25694","4037","RPML3"
"25695","14299","BRF-1"
"25696","14299","D1F15S1A"
"25697","14299","MSPL-7"
"25698","14299","MSPL7"
"25699","14299","MST1P9"
"25700","14299","MSTP7"
"25701","14299","MSTP9"
"25702","7287","GALNAC-T6"
"25703","7287","GalNAcT6"
"25704","6772","GALNAC-T5"
"25705","6772","GALNACT5"
"25706","4988","C12orf2"
"25707","4988","HOJ1"
"25708","17551","JM4"
"25709","17551","Yip6a"
"25710","431","DNAJC23"
"25711","431","ERdj2"
"25712","431","PCLD2"
"25713","431","PRO2507"
"25714","431","SEC63L"
"25715","18250","HP55"
"25716","18250","MTDPS16"
"25717","18250","MTPOLB"
"25718","18250","PEOA4"
"25719","18250","POLB"
"25720","18250","POLG-BETA"
"25721","18250","POLGB"
"25722","3563","AIBP63"
"25723","3563","BLOC2S2"
"25724","3992","CCM3"
"25725","3992","TFAR15"
"25726","11831","HRCA1"
"25727","11831","RCA1"
"25728","11831","TRC8"
"25729","2332","G1L"
"25730","11523","CA-VB"
"25731","11523","CAVB"
"25732","4374","PAD-H19"
"25733","4374","PAD2"
"25734","4374","PDI2"
"25735","10814","HB-954"
"25736","13566","NPH4"
"25737","13591","NPH3"
"25738","7913","NPH2"
"25739","6676","PSP24"
"25740","6676","PSP24(ALPHA)"
"25741","6676","PSP24A"
"25742","13682","CD294"
"25743","13682","CRTH2"
"25744","13682","DL1R"
"25745","13682","DP2"
"25746","13682","GPR44"
"25747","2106","SDPII"
"25748","12874","ERMAN1"
"25749","12874","ERManI"
"25750","12874","MANA-ER"
"25751","12874","MRT15"
"25752","19133","BMIQ11"
"25753","2309","GPCR97"
"25754","2309","HH3R"
"25755","6874","DCTN-22"
"25756","6874","DCTN22"
"25757","11342","DOC-1"
"25758","11342","DOC1"
"25759","11342","GIP130"
"25760","11342","GIP90"
"25761","13924","XPO3"
"25762","14388","CHP"
"25763","14388","SLC9A1BP"
"25764","14388","SPAX9"
"25765","14388","Sid470p"
"25766","14388","p22"
"25767","14388","p24"
"25768","1380","LYSP100"
"25769","1380","LYSP100-A"
"25770","1380","LYSP100-B"
"25771","2375","PMP24"
"25772","1460","DUSP1"
"25773","1460","YVH1"
"25774","9521","Dot3"
"25775","9521","EAP30"
"25776","9521","VPS22"
"25777","6922","NRM29"
"25778","11365","A2D"
"25779","11365","A2LG"
"25780","11365","A2LP"
"25781","11365","A2RP"
"25782","3432","ABP-KELCH"
"25783","3432","MAV"
"25784","3432","MAYVEN"
"25785","19495","AP1GBP1"
"25786","19495","SYNG"
"25787","4548","AP-2rep"
"25788","4548","AP2REP"
"25789","4548","HSPC122"
"25790","2507","BKLF3"
"25791","2507","ZNF741"
"25792","11338","FEPS3"
"25793","11338","HSAN7"
"25794","11338","NAV1.9"
"25795","11338","NaN"
"25796","11338","PN5"
"25797","11338","SCN12A"
"25798","11338","SNS-2"
"25799","3120","RPF-1"
"25800","3120","WT5"
"25801","3120","WTSL"
"25802","9751","GNT-IV"
"25803","9751","GNT-IVB"
"25804","14276","CPF8"
"25805","14276","CYPIVF8"
"25806","534","AOA4"
"25807","534","EIEE10"
"25808","534","MCSZ"
"25809","534","PNK"
"25810","444","EDSP1"
"25811","444","EDSSLA"
"25812","444","EDSSPD1"
"25813","444","XGALT1"
"25814","444","XGPT"
"25815","444","XGPT1"
"25816","6938","OATP-B"
"25817","6938","OATP2B1"
"25818","6938","OATPB"
"25819","6938","SLC21A9"
"25820","6780","H1"
"25821","6780","H1VPS45"
"25822","6780","SCN5"
"25823","6780","VPS45A"
"25824","6780","VPS45B"
"25825","6780","VPS54A"
"25826","6780","VSP45"
"25827","6780","VSP45A"
"25828","265","APT-2"
"25829","265","APT2"
"25830","265","DJ886K2.4"
"25831","11223","CLM-8"
"25832","11223","CMRF-35-H9"
"25833","11223","CMRF-35H"
"25834","11223","CMRF35-H"
"25835","11223","CMRF35-H9"
"25836","11223","CMRF35H"
"25837","11223","CMRF35H9"
"25838","11223","IGSF12"
"25839","11223","IRC1"
"25840","11223","IRC1/IRC2"
"25841","11223","IRC2"
"25842","11223","IRp60"
"25843","4274","DJ-1"
"25844","4274","DJ1"
"25845","4274","GATD2"
"25846","4274","HEL-S-67p"
"25847","2969","epsilon-COP"
"25848","5129","RBPL"
"25849","5129","RBPSUHL"
"25850","5129","SUHL"
"25851","10999","7TMR"
"25852","10999","ADMR"
"25853","10999","AM-R"
"25854","10999","AMR"
"25855","10999","G10D"
"25856","10999","L1-R"
"25857","10999","gamrh"
"25858","10999","hrhAMR"
"25859","4974","GCR2"
"25860","4974","HSGT1"
"25861","4974","SGT1"
"25862","1084","GNT-IV"
"25863","1084","GNT-IVA"
"25864","1084","GnT-4a"
"25865","15205","ATPBD1A"
"25866","15205","MBDIN"
"25867","15205","NTPBP"
"25868","15205","RPAP4"
"25869","15205","XAB1"
"25870","7542","EV1"
"25871","7542","EVER1"
"25872","7542","EVIN1"
"25873","7542","LAK-4P"
"25874","15149","DDX42P"
"25875","15149","RHELP"
"25876","15149","RNAHP"
"25877","15149","SF3B8"
"25878","15149","SF3b125"
"25879","9132","CRIg"
"25880","9132","Z39IG"
"25881","3736","NDR"
"25882","3736","NDR1"
"25883","9890","CLCR"
"25884","9890","ELA4"
"25885","15957","BAP"
"25886","15957","BCAP37"
"25887","15957","Bap37"
"25888","15957","PNAS-141"
"25889","15957","REA"
"25890","15957","hBAP"
"25891","15957","p22"
"25892","1959","ACH1"
"25893","1959","ACT"
"25894","1959","BACH"
"25895","1959","CTE-II"
"25896","1959","LACH"
"25897","1959","LACH1"
"25898","1959","hBACH"
"25899","3072","HASPP28"
"25900","3072","PAP"
"25901","3072","PAP1"
"25902","4008","C3orf11"
"25903","4008","FUS1"
"25904","4008","PAP"
"25905","4008","PDAP2"
"25906","4938","HECH"
"25907","4938","HP1-GAMMA"
"25908","4938","HP1Hs-gamma"
"25909","13280","SEC6"
"25910","13280","SEC6L1"
"25911","13280","Sec6p"
"25912","815","U2AF65"
"25913","2711","5730547N13Rik"
"25914","2711","CT86"
"25915","2711","LINT-25"
"25916","2711","MIS18B"
"25917","2711","MIS18beta"
"25918","2711","hMIS18beta"
"25919","4760","CIP3"
"25920","4760","EAP2"
"25921","4760","OIP2"
"25922","4760","PCH1C"
"25923","4760","RRP43"
"25924","4760","Rrp43p"
"25925","4760","bA421P11.3"
"25926","4760","p9"
"25927","10356","SCRG-1"
"25928","1497","EIEE73"
"25929","1497","RZF"
"25930","1199","HU-K5"
"25931","1199","HUK5"
"25932","1199","MAGL"
"25933","1199","MGL"
"25934","490","ATG8"
"25935","490","ATG8C"
"25936","490","GATE-16"
"25937","490","GATE16"
"25938","490","GEF-2"
"25939","490","GEF2"
"25940","12068","-"
"25941","3298","BTZ"
"25942","3298","MLN51"
"25943","1648","NID-2"
"25944","6632","CDG2Q"
"25945","6632","LDLC"
"25946","3031","TCFEC"
"25947","3031","TFE-C"
"25948","3031","TFEC-L"
"25949","3031","TFECL"
"25950","3031","bHLHe34"
"25951","3031","hTFEC-L"
"25952","1806","-"
"25953","6315","NS12"
"25954","6315","TC21"
"25955","6992","HsT18964"
"25956","354","CaCC"
"25957","354","CaCC2"
"25958","1702","-"
"25959","9778","AIO"
"25960","9778","AIOLOS"
"25961","9778","ZNFN1A3"
"25962","9408","M-RAs"
"25963","9408","NS11"
"25964","9408","R-RAS3"
"25965","9408","RRAS3"
"25966","11500","ATFX"
"25967","11500","HMFN0395"
"25968","3650","CGI-120"
"25969","3650","COPZ"
"25970","3650","HSPC181"
"25971","3650","zeta-COP"
"25972","3650","zeta1-COP"
"25973","13471","COPG"
"25974","14185","GAP1IP4BP"
"25975","14185","GAPIII"
"25976","7241","DT1P1B11"
"25977","7241","PHRIP"
"25978","7241","TDAG51"
"25979","7704","M96"
"25980","7704","PCL2"
"25981","7704","TDRD19A"
"25982","7704","dJ976O13.2"
"25983","10336","APG-1"
"25984","10336","HSPH3"
"25985","10336","Osp94"
"25986","5444","HSPC331"
"25987","5444","SPF31"
"25988","13260","FIR"
"25989","13260","RoBPI"
"25990","13260","SIAHBP1"
"25991","13260","VRJS"
"25992","15819","RBM16"
"25993","10640","HNL4Y"
"25994","6544","C6orf84"
"25995","6544","KIAA1009"
"25996","6544","QN1"
"25997","15263","-"
"25998","4771","ZNF745"
"25999","10415","-"
"26000","1482","COBLR1"
"26001","8152","-"
"26002","1433","DAP-4"
"26003","1433","DAP4"
"26004","1433","DLP4"
"26005","1433","SAPAP-4"
"26006","1433","SAPAP4"
"26007","3216","Rab11-FIP2"
"26008","3216","nRip11"
"26009","12576","CaMKP-N"
"26010","12576","POPX1"
"26011","12576","PP2CH"
"26012","12576","caMKN"
"26013","1062","FRMD2"
"26014","12596","CDG1M"
"26015","12596","DK"
"26016","12596","DK1"
"26017","12596","SEC59"
"26018","12596","TMEM15"
"26019","1092","KIAA1036"
"26020","1092","TTCP 1"
"26021","11432","Zfp507"
"26022","4227","-"
"26023","3253","-"
"26024","2399","ZNF508"
"26025","3257","THC2"
"26026","3257","bA145E8.1"
"26027","10519","AATYK2"
"26028","10519","BREK"
"26029","10519","KPI-2"
"26030","10519","KPI2"
"26031","10519","LMR2"
"26032","10519","PPP1R100"
"26033","10519","cprk"
"26034","10519","hBREK"
"26035","9934","Lmnt1"
"26036","6051","CHSY"
"26037","6051","CSS1"
"26038","6051","ChSy-1"
"26039","6051","TPBS"
"26040","1113","CIRL1"
"26041","1113","CL1"
"26042","1113","LEC2"
"26043","1113","LPHN1"
"26044","1828","AIADK"
"26045","1828","CARD7"
"26046","1828","CIDED"
"26047","1828","CLR17.1"
"26048","1828","DEFCAP"
"26049","1828","DEFCAP-L/S"
"26050","1828","JRRP"
"26051","1828","MSPC"
"26052","1828","NAC"
"26053","1828","NALP1"
"26054","1828","PP1044"
"26055","1828","SLEV1"
"26056","1828","VAMAS1"
"26057","2524","FNDC3"
"26058","2524","HUGO"
"26059","2524","bA203I16.1"
"26060","2524","bA203I16.5"
"26061","5455","ATG14L"
"26062","5455","BARKOR"
"26063","5455","KIAA0831"
"26064","4869","-"
"26065","8581","CNK2"
"26066","8581","KSR2"
"26067","8581","MAGUIN"
"26068","8581","MRXSHG"
"26069","4489","KIAA0971"
"26070","1457","-"
"26071","2849","KIAA1115"
"26072","2849","PP6R1"
"26073","2849","SAP190"
"26074","2849","SAPS1"
"26075","11619","NL1"
"26076","7152","ABP125"
"26077","7152","ABP130"
"26078","7152","HSPC275"
"26079","7152","HSPC334"
"26080","7152","NEDSOSB"
"26081","7152","SEC31L1"
"26082","6479","DZIP"
"26083","6479","DZIPt1"
"26084","7866","PEPP-3"
"26085","7866","PEPP3"
"26086","14","NPP4"
"26087","15298","MSTP007"
"26088","15298","MSTPO47"
"26089","15298","SAC2"
"26090","15298","hSAC2"
"26091","12661","MIR"
"26092","12661","MONDOA"
"26093","12661","bHLHe36"
"26094","8921","GSG1"
"26095","8921","HsT2706"
"26096","8921","KIAA1012"
"26097","8921","TRS85"
"26098","2602","HSRG1"
"26099","2602","SAND2"
"26100","2602","SRG1"
"26101","6276","CMT2Z"
"26102","6276","ZCW3"
"26103","6276","ZCWCC1"
"26104","6541","-"
"26105","13076","AFR1"
"26106","13076","RAF"
"26107","11983","ALC-ALPHA"
"26108","11983","CDHR12"
"26109","11983","CST-1"
"26110","11983","CSTN1"
"26111","11983","PIK3CD"
"26112","11983","XB31alpha"
"26113","11983","alcalpha1"
"26114","11983","alcalpha2"
"26115","585","NOCGUS"
"26116","12274","HMFN1661"
"26117","15292","-"
"26118","13999","RNF37"
"26119","13999","UBCE7IP5"
"26120","13999","UIP5"
"26121","13999","hUIP5"
"26122","6162","BLOM7"
"26123","6162","KIAA0907"
"26124","6162","SNORA80EHG"
"26125","5462","ZNF909"
"26126","7369","-"
"26127","1510","2810028N01Rik"
"26128","1510","EXOSC11"
"26129","1510","KIAA1008"
"26130","1510","RRP44"
"26131","1510","dis3p"
"26132","1725","-"
"26133","3521","NPHP15"
"26134","2896","-"
"26135","15311","ARGEF15"
"26136","15311","E5"
"26137","15311","Ephexin5"
"26138","15311","Vsm-RhoGEF"
"26139","2929","CARDINAL"
"26140","2929","DACAR"
"26141","2929","DAKAR"
"26142","2929","NDPP"
"26143","2929","NDPP1"
"26144","2929","TUCAN"
"26145","360","RIPX"
"26146","360","SINGAR1"
"26147","360","ZFYVE30"
"26148","6154","dJ742J24.1"
"26149","858","KIAA0963"
"26150","858","SNO"
"26151","858","STNO"
"26152","1118","EHB21"
"26153","13599","EIEE68"
"26154","13599","MILT1"
"26155","13599","OIP106"
"26156","6076","DDX30"
"26157","6076","NEDMIAL"
"26158","6076","RETCOR"
"26159","15740","SAC1"
"26160","15245","KIAA1018"
"26161","15245","KMIN"
"26162","15245","MTMR15"
"26163","15245","hFAN1"
"26164","1567","-"
"26165","5380","HNRPCL2"
"26166","5380","P542"
"26167","7162","ECM"
"26168","7162","EMILIN4"
"26169","7162","GPIa*"
"26170","7162","MMRN"
"26171","4021","CBC2"
"26172","4021","CBP20"
"26173","4021","NIP1"
"26174","4021","PIG55"
"26175","8530","HEL163"
"26176","8530","OOMD"
"26177","8530","OOMD1"
"26178","5330","C1QR1"
"26179","5330","C1qR(P)"
"26180","5330","C1qRP"
"26181","5330","CDw93"
"26182","5330","ECSM3"
"26183","5330","MXRA4"
"26184","5330","dJ737E23.1"
"26185","2367","EB1"
"26186","1261","FLA3"
"26187","1261","KAP-1"
"26188","1261","KAP-3"
"26189","1261","KAP3"
"26190","1261","SMAP"
"26191","1261","Smg-GDS"
"26192","1261","dJ190I16.1"
"26193","8417","CBS-1"
"26194","8417","CBS1"
"26195","8417","CGI-131"
"26196","8417","MSRB"
"26197","8417","PILB"
"26198","1554","EB3"
"26199","1554","EBF3"
"26200","1554","EBF3-S"
"26201","1554","RP3"
"26202","8910","CLEC13C"
"26203","8910","PLA2-R"
"26204","8910","PLA2G1R"
"26205","8910","PLA2IR"
"26206","8910","PLA2R"
"26207","4485","ACHM7"
"26208","4485","ATF6A"
"26209","5922","IHABP-4"
"26210","5922","IHABP4"
"26211","5922","Ki-1/57"
"26212","5922","SERBP1L"
"26213","13252","SPS2"
"26214","1602","SELD"
"26215","1602","SPS"
"26216","1602","SPS1"
"26217","4205","P130"
"26218","4205","RAB3GAP"
"26219","4205","RAB3GAP130"
"26220","4205","WARBM1"
"26221","1968","RAB18LI1"
"26222","1968","WARBM3"
"26223","1002","SIR2"
"26224","1002","SIR2L"
"26225","1002","SIR2L2"
"26226","8938","RPI"
"26227","8938","RPIAD"
"26228","4554","MRCCAT1"
"26229","4033","-"
"26230","2216","Bx42"
"26231","2216","FUN20"
"26232","2216","NCOA-62"
"26233","2216","PRPF45"
"26234","2216","Prp45"
"26235","2216","SKIIP"
"26236","2216","SKIP"
"26237","2216","SKIP1"
"26238","9846","AUTS17"
"26239","9846","CORTBP1"
"26240","9846","CTTNBP1"
"26241","9846","ProSAP1"
"26242","9846","SHANK"
"26243","9846","SPANK-3"
"26244","3270","DKK-1"
"26245","3270","SK"
"26246","8726","BTCD"
"26247","8726","KIN17"
"26248","8726","Rts2"
"26249","8626","CCT-epsilon"
"26250","8626","CCTE"
"26251","8626","HEL-S-69"
"26252","8626","PNAS-102"
"26253","8626","TCP-1-epsilon"
"26254","3165","LTB4DH"
"26255","3165","PGR1"
"26256","3165","ZADH3"
"26257","10250","HLC3"
"26258","14442","DFNA41"
"26259","14442","P2X2"
"26260","4584","BBS11"
"26261","4584","HT2A"
"26262","4584","LGMD2H"
"26263","4584","LGMDR8"
"26264","4584","TATIP"
"26265","260","Scml3"
"26266","1675","C20orf1"
"26267","1675","C20orf2"
"26268","1675","DIL-2"
"26269","1675","DIL2"
"26270","1675","FLS353"
"26271","1675","GD:C20orf1"
"26272","1675","HCA519"
"26273","1675","HCTP4"
"26274","1675","REPP86"
"26275","1675","p100"
"26276","9305","CAGF28"
"26277","9305","CAGF29"
"26278","9305","PACIP1"
"26279","9305","PAXIP1L"
"26280","9305","PTIP"
"26281","9305","TNRC2"
"26282","9896","AFAR2"
"26283","1281","GMP"
"26284","1281","NT5B"
"26285","1281","PNT5"
"26286","1281","SPG45"
"26287","1281","SPG65"
"26288","1281","cN-II"
"26289","1549","KIAA0953"
"26290","7470","FKSG26"
