id,drug_id,cell_id,name,dose,time,replicate
764,33,1,3016038021,High,2,1
765,33,1,3016038022,High,2,2
780,33,1,3016039007,High,24,1
781,33,1,3016039008,High,24,2
772,33,1,3016038029,High,8,1
773,33,1,3016038030,High,8,2
760,33,1,3016038017,Low,2,1
761,33,1,3016038018,Low,2,2
776,33,1,3016039003,Low,24,1
777,33,1,3016039004,Low,24,2
768,33,1,3016038025,Low,8,1
769,33,1,3016038026,Low,8,2
762,33,1,3016038019,Middle,2,1
763,33,1,3016038020,Middle,2,2
778,33,1,3016039005,Middle,24,1
779,33,1,3016039006,Middle,24,2
770,33,1,3016038027,Middle,8,1
771,33,1,3016038028,Middle,8,2
782,34,1,3016039009,Control,2,1
783,34,1,3016039010,Control,2,2
798,34,1,3016039025,Control,24,1
799,34,1,3016039026,Control,24,2
790,34,1,3016039017,Control,8,1
791,34,1,3016039018,Control,8,2
788,34,1,3016039015,High,2,1
789,34,1,3016039016,High,2,2
804,34,1,3016040001,High,24,1
805,34,1,3016040002,High,24,2
796,34,1,3016039023,High,8,1
797,34,1,3016039024,High,8,2
784,34,1,3016039011,Low,2,1
785,34,1,3016039012,Low,2,2
800,34,1,3016039027,Low,24,1
801,34,1,3016039028,Low,24,2
792,34,1,3016039019,Low,8,1
793,34,1,3016039020,Low,8,2
786,34,1,3016039013,Middle,2,1
787,34,1,3016039014,Middle,2,2
802,34,1,3016039029,Middle,24,1
803,34,1,3016039030,Middle,24,2
794,34,1,3016039021,Middle,8,1
795,34,1,3016039022,Middle,8,2
806,35,1,3016040003,Control,2,1
807,35,1,3016040004,Control,2,2
822,35,1,3016040019,Control,24,1
823,35,1,3016040020,Control,24,2
814,35,1,3016040011,Control,8,1
815,35,1,3016040012,Control,8,2
812,35,1,3016040009,High,2,1
813,35,1,3016040010,High,2,2
828,35,1,3016040025,High,24,1
829,35,1,3016040026,High,24,2
820,35,1,3016040017,High,8,1
821,35,1,3016040018,High,8,2
808,35,1,3016040005,Low,2,1
809,35,1,3016040006,Low,2,2
824,35,1,3016040021,Low,24,1
825,35,1,3016040022,Low,24,2
816,35,1,3016040013,Low,8,1
817,35,1,3016040014,Low,8,2
810,35,1,3016040007,Middle,2,1
811,35,1,3016040008,Middle,2,2
826,35,1,3016040023,Middle,24,1
827,35,1,3016040024,Middle,24,2
818,35,1,3016040015,Middle,8,1
819,35,1,3016040016,Middle,8,2
830,36,1,3016040027,Control,2,1
831,36,1,3016040028,Control,2,2
846,36,1,3016041013,Control,24,1
847,36,1,3016041014,Control,24,2
838,36,1,3016041005,Control,8,1
839,36,1,3016041006,Control,8,2
836,36,1,3016041003,High,2,1
837,36,1,3016041004,High,2,2
852,36,1,3016041019,High,24,1
853,36,1,3016041020,High,24,2
844,36,1,3016041011,High,8,1
845,36,1,3016041012,High,8,2
832,36,1,3016040029,Low,2,1
833,36,1,3016040030,Low,2,2
848,36,1,3016041015,Low,24,1
849,36,1,3016041016,Low,24,2
840,36,1,3016041007,Low,8,1
841,36,1,3016041008,Low,8,2
834,36,1,3016041001,Middle,2,1
835,36,1,3016041002,Middle,2,2
850,36,1,3016041017,Middle,24,1
851,36,1,3016041018,Middle,24,2
842,36,1,3016041009,Middle,8,1
843,36,1,3016041010,Middle,8,2
860,37,1,3016042001,Control,2,1
861,37,1,3016042002,Control,2,2
876,37,1,3016042017,Control,24,1
877,37,1,3016042018,Control,24,2
868,37,1,3016042009,Control,8,1
869,37,1,3016042010,Control,8,2
866,37,1,3016042007,High,2,1
867,37,1,3016042008,High,2,2
858,37,1,3016041029,High,24,1
859,37,1,3016041030,High,24,2
874,37,1,3016042015,High,8,1
875,37,1,3016042016,High,8,2
862,37,1,3016042003,Low,2,1
863,37,1,3016042004,Low,2,2
1053,37,1,3016048015,Low,24,1
1054,37,1,3016048016,Low,24,2
870,37,1,3016042011,Low,8,1
871,37,1,3016042012,Low,8,2
864,37,1,3016042005,Middle,2,1
865,37,1,3016042006,Middle,2,2
857,37,1,3016041028,Middle,24,2
878,37,1,3016042020,Middle,24,1
872,37,1,3016042013,Middle,8,1
873,37,1,3016042014,Middle,8,2
879,38,1,3016042021,Control,2,1
880,38,1,3016042022,Control,2,2
895,38,1,3016043007,Control,24,1
896,38,1,3016043008,Control,24,2
887,38,1,3016042029,Control,8,1
888,38,1,3016042030,Control,8,2
885,38,1,3016042027,High,2,1
886,38,1,3016042028,High,2,2
901,38,1,3016043013,High,24,1
902,38,1,3016043014,High,24,2
893,38,1,3016043005,High,8,1
894,38,1,3016043006,High,8,2
881,38,1,3016042023,Low,2,1
882,38,1,3016042024,Low,2,2
897,38,1,3016043009,Low,24,1
898,38,1,3016043010,Low,24,2
889,38,1,3016043001,Low,8,1
890,38,1,3016043002,Low,8,2
883,38,1,3016042025,Middle,2,1
884,38,1,3016042026,Middle,2,2
899,38,1,3016043011,Middle,24,1
900,38,1,3016043012,Middle,24,2
891,38,1,3016043003,Middle,8,1
892,38,1,3016043004,Middle,8,2
903,39,1,3016043015,Control,2,1
904,39,1,3016043016,Control,2,2
919,39,1,3016044001,Control,24,1
920,39,1,3016044002,Control,24,2
911,39,1,3016043023,Control,8,1
912,39,1,3016043024,Control,8,2
909,39,1,3016043021,High,2,1
910,39,1,3016043022,High,2,2
925,39,1,3016044007,High,24,1
926,39,1,3016044008,High,24,2
917,39,1,3016043029,High,8,1
918,39,1,3016043030,High,8,2
905,39,1,3016043017,Low,2,1
906,39,1,3016043018,Low,2,2
921,39,1,3016044003,Low,24,1
922,39,1,3016044004,Low,24,2
913,39,1,3016043025,Low,8,1
914,39,1,3016043026,Low,8,2
907,39,1,3016043019,Middle,2,1
908,39,1,3016043020,Middle,2,2
923,39,1,3016044005,Middle,24,1
924,39,1,3016044006,Middle,24,2
915,39,1,3016043027,Middle,8,1
916,39,1,3016043028,Middle,8,2
927,40,1,3016044009,Control,2,1
928,40,1,3016044010,Control,2,2
943,40,1,3016044025,Control,24,1
944,40,1,3016044026,Control,24,2
935,40,1,3016044017,Control,8,1
936,40,1,3016044018,Control,8,2
933,40,1,3016044015,High,2,1
934,40,1,3016044016,High,2,2
949,40,1,3016045001,High,24,1
950,40,1,3016045002,High,24,2
941,40,1,3016044023,High,8,1
942,40,1,3016044024,High,8,2
929,40,1,3016044011,Low,2,1
930,40,1,3016044012,Low,2,2
945,40,1,3016044027,Low,24,1
946,40,1,3016044028,Low,24,2
937,40,1,3016044019,Low,8,1
938,40,1,3016044020,Low,8,2
931,40,1,3016044013,Middle,2,1
932,40,1,3016044014,Middle,2,2
947,40,1,3016044029,Middle,24,1
948,40,1,3016044030,Middle,24,2
939,40,1,3016044021,Middle,8,1
940,40,1,3016044022,Middle,8,2
951,41,1,3016045003,Control,2,1
952,41,1,3016045004,Control,2,2
967,41,1,3016045019,Control,24,1
968,41,1,3016045020,Control,24,2
959,41,1,3016045011,Control,8,1
960,41,1,3016045012,Control,8,2
957,41,1,3016045009,High,2,1
958,41,1,3016045010,High,2,2
973,41,1,3016045025,High,24,1
974,41,1,3016045026,High,24,2
965,41,1,3016045017,High,8,1
966,41,1,3016045018,High,8,2
953,41,1,3016045005,Low,2,1
954,41,1,3016045006,Low,2,2
969,41,1,3016045021,Low,24,1
970,41,1,3016045022,Low,24,2
961,41,1,3016045013,Low,8,1
962,41,1,3016045014,Low,8,2
955,41,1,3016045007,Middle,2,1
956,41,1,3016045008,Middle,2,2
971,41,1,3016045023,Middle,24,1
972,41,1,3016045024,Middle,24,2
963,41,1,3016045015,Middle,8,1
964,41,1,3016045016,Middle,8,2
975,42,1,3016045027,Control,2,1
976,42,1,3016045028,Control,2,2
991,42,1,3016046013,Control,24,1
992,42,1,3016046014,Control,24,2
983,42,1,3016046005,Control,8,1
984,42,1,3016046006,Control,8,2
981,42,1,3016046003,High,2,1
982,42,1,3016046004,High,2,2
997,42,1,3016046019,High,24,1
998,42,1,3016046020,High,24,2
989,42,1,3016046011,High,8,1
990,42,1,3016046012,High,8,2
977,42,1,3016045029,Low,2,1
978,42,1,3016045030,Low,2,2
993,42,1,3016046015,Low,24,1
994,42,1,3016046016,Low,24,2
985,42,1,3016046007,Low,8,1
986,42,1,3016046008,Low,8,2
979,42,1,3016046001,Middle,2,1
980,42,1,3016046002,Middle,2,2
995,42,1,3016046017,Middle,24,1
996,42,1,3016046018,Middle,24,2
987,42,1,3016046009,Middle,8,1
988,42,1,3016046010,Middle,8,2
999,43,1,3016046021,Control,2,1
1000,43,1,3016046022,Control,2,2
1015,43,1,3016047007,Control,24,1
1016,43,1,3016047008,Control,24,2
1007,43,1,3016046029,Control,8,1
1008,43,1,3016046030,Control,8,2
1005,43,1,3016046027,High,2,1
1006,43,1,3016046028,High,2,2
1021,43,1,3016047013,High,24,1
1022,43,1,3016047014,High,24,2
1013,43,1,3016047005,High,8,1
1014,43,1,3016047006,High,8,2
1001,43,1,3016046023,Low,2,1
1002,43,1,3016046024,Low,2,2
1017,43,1,3016047009,Low,24,1
1018,43,1,3016047010,Low,24,2
1009,43,1,3016047001,Low,8,1
1010,43,1,3016047002,Low,8,2
1003,43,1,3016046025,Middle,2,1
1004,43,1,3016046026,Middle,2,2
1019,43,1,3016047011,Middle,24,1
1020,43,1,3016047012,Middle,24,2
1011,43,1,3016047003,Middle,8,1
1012,43,1,3016047004,Middle,8,2
1023,44,1,3016047015,Control,2,1
1024,44,1,3016047016,Control,2,2
1039,44,1,3016048001,Control,24,1
1040,44,1,3016048002,Control,24,2
1031,44,1,3016047023,Control,8,1
1032,44,1,3016047024,Control,8,2
1029,44,1,3016047021,High,2,1
1030,44,1,3016047022,High,2,2
1045,44,1,3016048007,High,24,1
1046,44,1,3016048008,High,24,2
1037,44,1,3016047029,High,8,1
1038,44,1,3016047030,High,8,2
1025,44,1,3016047017,Low,2,1
1026,44,1,3016047018,Low,2,2
1041,44,1,3016048003,Low,24,1
1042,44,1,3016048004,Low,24,2
1033,44,1,3016047025,Low,8,1
1034,44,1,3016047026,Low,8,2
1027,44,1,3016047019,Middle,2,1
1028,44,1,3016047020,Middle,2,2
1043,44,1,3016048005,Middle,24,1
1044,44,1,3016048006,Middle,24,2
1035,44,1,3016047027,Middle,8,1
1036,44,1,3016047028,Middle,8,2
1056,45,1,3016048018,Control,2,1
1057,45,1,3016048019,Control,2,2
1072,45,1,3016049004,Control,24,1
1073,45,1,3016049005,Control,24,2
1064,45,1,3016048026,Control,8,1
1065,45,1,3016048027,Control,8,2
1062,45,1,3016048024,High,2,1
1063,45,1,3016048025,High,2,2
1078,45,1,3016049010,High,24,1
1079,45,1,3016049011,High,24,2
1070,45,1,3016049002,High,8,1
1071,45,1,3016049003,High,8,2
1058,45,1,3016048020,Low,2,1
1059,45,1,3016048021,Low,2,2
1074,45,1,3016049006,Low,24,1
1075,45,1,3016049007,Low,24,2
1066,45,1,3016048028,Low,8,1
1067,45,1,3016048029,Low,8,2
1060,45,1,3016048022,Middle,2,1
1061,45,1,3016048023,Middle,2,2
1076,45,1,3016049008,Middle,24,1
1077,45,1,3016049009,Middle,24,2
1068,45,1,3016048030,Middle,8,1
1069,45,1,3016049001,Middle,8,2
1080,46,1,3016049012,Control,2,1
1081,46,1,3016049013,Control,2,2
1096,46,1,3016049028,Control,24,1
1097,46,1,3016049029,Control,24,2
1088,46,1,3016049020,Control,8,1
1089,46,1,3016049021,Control,8,2
1086,46,1,3016049018,High,2,1
1087,46,1,3016049019,High,2,2
1102,46,1,3016050004,High,24,1
1103,46,1,3016050005,High,24,2
1094,46,1,3016049026,High,8,1
1095,46,1,3016049027,High,8,2
1082,46,1,3016049014,Low,2,1
1083,46,1,3016049015,Low,2,2
1098,46,1,3016049030,Low,24,1
1099,46,1,3016050001,Low,24,2
1090,46,1,3016049022,Low,8,1
1091,46,1,3016049023,Low,8,2
1084,46,1,3016049016,Middle,2,1
1085,46,1,3016049017,Middle,2,2
1100,46,1,3016050002,Middle,24,1
1101,46,1,3016050003,Middle,24,2
1092,46,1,3016049024,Middle,8,1
1093,46,1,3016049025,Middle,8,2
1104,47,1,3016050006,Control,2,1
1105,47,1,3016050007,Control,2,2
1119,47,1,3016050022,Control,24,1
1120,47,1,3016050023,Control,24,2
1112,47,1,3016050014,Control,8,1
1113,47,1,3016050015,Control,8,2
1110,47,1,3016050012,High,2,1
1111,47,1,3016050013,High,2,2
1125,47,1,3016050028,High,24,1
1126,47,1,3016050029,High,24,2
1117,47,1,3016050020,High,8,1
1118,47,1,3016050021,High,8,2
1106,47,1,3016050008,Low,2,1
1107,47,1,3016050009,Low,2,2
1121,47,1,3016050024,Low,24,1
1122,47,1,3016050025,Low,24,2
1114,47,1,3016050017,Low,8,2
1152,47,1,3016051027,Low,8,1
1108,47,1,3016050010,Middle,2,1
1109,47,1,3016050011,Middle,2,2
1123,47,1,3016050026,Middle,24,1
1124,47,1,3016050027,Middle,24,2
1115,47,1,3016050018,Middle,8,1
1116,47,1,3016050019,Middle,8,2
1127,48,1,3016050030,Control,2,1
1128,48,1,3016051001,Control,2,2
1143,48,1,3016051016,Control,24,1
1144,48,1,3016051017,Control,24,2
1135,48,1,3016051008,Control,8,1
1136,48,1,3016051009,Control,8,2
1133,48,1,3016051006,High,2,1
1134,48,1,3016051007,High,2,2
1149,48,1,3016051022,High,24,1
1150,48,1,3016051023,High,24,2
1141,48,1,3016051014,High,8,1
1142,48,1,3016051015,High,8,2
1129,48,1,3016051002,Low,2,1
1130,48,1,3016051003,Low,2,2
1145,48,1,3016051018,Low,24,1
1146,48,1,3016051019,Low,24,2
1137,48,1,3016051010,Low,8,1
1138,48,1,3016051011,Low,8,2
1131,48,1,3016051004,Middle,2,1
1132,48,1,3016051005,Middle,2,2
1147,48,1,3016051020,Middle,24,1
1148,48,1,3016051021,Middle,24,2
1139,48,1,3016051012,Middle,8,1
1140,48,1,3016051013,Middle,8,2
1159,49,1,3016059002,Control,24,1
1160,49,1,3016059003,Control,24,2
1153,49,1,3016058026,Control,8,1
1154,49,1,3016058027,Control,8,2
1163,49,1,3016059006,High,24,1
1164,49,1,3016059007,High,24,2
1157,49,1,3016058030,High,8,1
1158,49,1,3016059001,High,8,2
1161,49,1,3016059004,Middle,24,1
1162,49,1,3016059005,Middle,24,2
1155,49,1,3016058028,Middle,8,1
1156,49,1,3016058029,Middle,8,2
1171,50,1,3016059014,Control,24,1
1172,50,1,3016059015,Control,24,2
1165,50,1,3016059008,Control,8,1
1166,50,1,3016059009,Control,8,2
1175,50,1,3016059018,High,24,1
1176,50,1,3016059019,High,24,2
1169,50,1,3016059012,High,8,1
1170,50,1,3016059013,High,8,2
1173,50,1,3016059016,Middle,24,1
1174,50,1,3016059017,Middle,24,2
1167,50,1,3016059010,Middle,8,1
1168,50,1,3016059011,Middle,8,2
1183,51,1,3016059026,Control,24,1
1184,51,1,3016059027,Control,24,2
1177,51,1,3016059020,Control,8,1
1178,51,1,3016059021,Control,8,2
1187,51,1,3016059030,High,24,1
1200,51,1,3016060013,High,24,2
1181,51,1,3016059024,High,8,1
1182,51,1,3016059025,High,8,2
1185,51,1,3016059028,Middle,24,1
1186,51,1,3016059029,Middle,24,2
1179,51,1,3016059022,Middle,8,1
1180,51,1,3016059023,Middle,8,2
1194,52,1,3016060007,Control,24,1
1195,52,1,3016060008,Control,24,2
1188,52,1,3016060001,Control,8,1
1189,52,1,3016060002,Control,8,2
1198,52,1,3016060011,High,24,1
1199,52,1,3016060012,High,24,2
1192,52,1,3016060005,High,8,1
1193,52,1,3016060006,High,8,2
1196,52,1,3016060009,Middle,24,1
1197,52,1,3016060010,Middle,24,2
1190,52,1,3016060003,Middle,8,1
1191,52,1,3016060004,Middle,8,2
1207,53,1,3016060020,Control,24,1
1208,53,1,3016060021,Control,24,2
1201,53,1,3016060014,Control,8,1
1202,53,1,3016060015,Control,8,2
1211,53,1,3016060024,High,24,1
1212,53,1,3016060025,High,24,2
1205,53,1,3016060018,High,8,1
1206,53,1,3016060019,High,8,2
1209,53,1,3016060022,Middle,24,1
1210,53,1,3016060023,Middle,24,2
1203,53,1,3016060016,Middle,8,1
1204,53,1,3016060017,Middle,8,2
1219,54,1,3016061002,Control,24,1
1220,54,1,3016061003,Control,24,2
1213,54,1,3016060026,Control,8,1
1214,54,1,3016060027,Control,8,2
1223,54,1,3016061006,High,24,1
1224,54,1,3016061007,High,24,2
1217,54,1,3016060030,High,8,1
1218,54,1,3016061001,High,8,2
1221,54,1,3016061004,Middle,24,1
1222,54,1,3016061005,Middle,24,2
1215,54,1,3016060028,Middle,8,1
1216,54,1,3016060029,Middle,8,2
1231,55,1,3016061014,Control,24,1
1232,55,1,3016061015,Control,24,2
1225,55,1,3016061008,Control,8,1
1226,55,1,3016061009,Control,8,2
1235,55,1,3016061018,High,24,1
1236,55,1,3016061019,High,24,2
1229,55,1,3016061012,High,8,1
1230,55,1,3016061013,High,8,2
1233,55,1,3016061016,Middle,24,1
1234,55,1,3016061017,Middle,24,2
1227,55,1,3016061010,Middle,8,1
1228,55,1,3016061011,Middle,8,2
1243,56,1,3016061026,Control,24,1
1244,56,1,3016061027,Control,24,2
1237,56,1,3016061020,Control,8,1
1238,56,1,3016061021,Control,8,2
1247,56,1,3016061030,High,24,1
1248,56,1,3016062001,High,24,2
1241,56,1,3016061024,High,8,1
1242,56,1,3016061025,High,8,2
1245,56,1,3016061028,Middle,24,1
1246,56,1,3016061029,Middle,24,2
1239,56,1,3016061022,Middle,8,1
1240,56,1,3016061023,Middle,8,2
1255,57,1,3016062008,Control,24,1
1256,57,1,3016062009,Control,24,2
1249,57,1,3016062002,Control,8,1
1250,57,1,3016062003,Control,8,2
1259,57,1,3016062012,High,24,1
1260,57,1,3016062013,High,24,2
1253,57,1,3016062006,High,8,1
1254,57,1,3016062007,High,8,2
1257,57,1,3016062010,Middle,24,1
1258,57,1,3016062011,Middle,24,2
1251,57,1,3016062004,Middle,8,1
1252,57,1,3016062005,Middle,8,2
1267,58,1,3016062020,Control,24,1
1268,58,1,3016062021,Control,24,2
1261,58,1,3016062014,Control,8,1
1262,58,1,3016062015,Control,8,2
1271,58,1,3016062024,High,24,1
1272,58,1,3016062025,High,24,2
1265,58,1,3016062018,High,8,1
1266,58,1,3016062019,High,8,2
1269,58,1,3016062022,Middle,24,1
1270,58,1,3016062023,Middle,24,2
1263,58,1,3016062016,Middle,8,1
1264,58,1,3016062017,Middle,8,2
1279,59,1,3016063002,Control,24,1
1280,59,1,3016063003,Control,24,2
1273,59,1,3016062026,Control,8,1
1274,59,1,3016062027,Control,8,2
1283,59,1,3016063006,High,24,1
1284,59,1,3016063007,High,24,2
1277,59,1,3016062030,High,8,1
1278,59,1,3016063001,High,8,2
1281,59,1,3016063004,Middle,24,1
1282,59,1,3016063005,Middle,24,2
1275,59,1,3016062028,Middle,8,1
1276,59,1,3016062029,Middle,8,2
1291,60,1,3016063014,Control,24,1
1292,60,1,3016063015,Control,24,2
1285,60,1,3016063008,Control,8,1
1286,60,1,3016063009,Control,8,2
1295,60,1,3016063018,High,24,1
1296,60,1,3016063019,High,24,2
1289,60,1,3016063012,High,8,1
1290,60,1,3016063013,High,8,2
1293,60,1,3016063016,Middle,24,1
1294,60,1,3016063017,Middle,24,2
1287,60,1,3016063010,Middle,8,1
1288,60,1,3016063011,Middle,8,2
1303,61,1,3016063026,Control,24,1
1304,61,1,3016063027,Control,24,2
1297,61,1,3016063020,Control,8,1
1298,61,1,3016063021,Control,8,2
1307,61,1,3016063030,High,24,1
1308,61,1,3016064001,High,24,2
1301,61,1,3016063024,High,8,1
1302,61,1,3016063025,High,8,2
1305,61,1,3016063028,Middle,24,1
1306,61,1,3016063029,Middle,24,2
1299,61,1,3016063022,Middle,8,1
1300,61,1,3016063023,Middle,8,2
1315,62,1,3016064008,Control,24,1
1316,62,1,3016064009,Control,24,2
1309,62,1,3016064002,Control,8,1
1310,62,1,3016064003,Control,8,2
1319,62,1,3016064012,High,24,1
1320,62,1,3016064013,High,24,2
1313,62,1,3016064006,High,8,1
1314,62,1,3016064007,High,8,2
1317,62,1,3016064010,Middle,24,1
1318,62,1,3016064011,Middle,24,2
1311,62,1,3016064004,Middle,8,1
1312,62,1,3016064005,Middle,8,2
1327,63,1,3016064020,Control,24,1
1328,63,1,3016064021,Control,24,2
1321,63,1,3016064014,Control,8,1
1322,63,1,3016064015,Control,8,2
1331,63,1,3016064024,High,24,1
1332,63,1,3016064025,High,24,2
1325,63,1,3016064018,High,8,1
1326,63,1,3016064019,High,8,2
1329,63,1,3016064022,Middle,24,1
1330,63,1,3016064023,Middle,24,2
1323,63,1,3016064016,Middle,8,1
1324,63,1,3016064017,Middle,8,2
1339,64,1,3016065002,Control,24,1
1340,64,1,3016065003,Control,24,2
1333,64,1,3016064026,Control,8,1
1334,64,1,3016064027,Control,8,2
1343,64,1,3016065006,High,24,1
1344,64,1,3016065007,High,24,2
1337,64,1,3016064030,High,8,1
1338,64,1,3016065001,High,8,2
1341,64,1,3016065004,Middle,24,1
1342,64,1,3016065005,Middle,24,2
1335,64,1,3016064028,Middle,8,1
1336,64,1,3016064029,Middle,8,2
1351,65,1,3016065014,Control,24,1
1352,65,1,3016065015,Control,24,2
1345,65,1,3016065008,Control,8,1
1346,65,1,3016065009,Control,8,2
1355,65,1,3016065018,High,24,1
1356,65,1,3016065019,High,24,2
1349,65,1,3016065012,High,8,1
1350,65,1,3016065013,High,8,2
1353,65,1,3016065016,Middle,24,1
1354,65,1,3016065017,Middle,24,2
1347,65,1,3016065010,Middle,8,1
1348,65,1,3016065011,Middle,8,2
1363,66,1,3016065026,Control,24,1
1364,66,1,3016065027,Control,24,2
1357,66,1,3016065020,Control,8,1
1358,66,1,3016065021,Control,8,2
1367,66,1,3016065030,High,24,1
1368,66,1,3016066001,High,24,2
1361,66,1,3016065024,High,8,1
1362,66,1,3016065025,High,8,2
1365,66,1,3016065028,Middle,24,1
1366,66,1,3016065029,Middle,24,2
1359,66,1,3016065022,Middle,8,1
1360,66,1,3016065023,Middle,8,2
1375,67,1,3016066008,Control,24,1
1376,67,1,3016066009,Control,24,2
1369,67,1,3016066002,Control,8,1
1370,67,1,3016066003,Control,8,2
1379,67,1,3016066012,High,24,1
1380,67,1,3016066013,High,24,2
1373,67,1,3016066006,High,8,1
1374,67,1,3016066007,High,8,2
1377,67,1,3016066010,Middle,24,1
1378,67,1,3016066011,Middle,24,2
1371,67,1,3016066004,Middle,8,1
1372,67,1,3016066005,Middle,8,2
1387,68,1,3016066020,Control,24,1
1388,68,1,3016066021,Control,24,2
1381,68,1,3016066014,Control,8,1
1382,68,1,3016066015,Control,8,2
1391,68,1,3016066024,High,24,1
1392,68,1,3016066025,High,24,2
1385,68,1,3016066018,High,8,1
1386,68,1,3016066019,High,8,2
1389,68,1,3016066022,Middle,24,1
1390,68,1,3016066023,Middle,24,2
1383,68,1,3016066016,Middle,8,1
1384,68,1,3016066017,Middle,8,2
1399,69,1,3016067002,Control,24,1
1400,69,1,3016067003,Control,24,2
1393,69,1,3016066026,Control,8,1
1394,69,1,3016066027,Control,8,2
1403,69,1,3016067006,High,24,1
1404,69,1,3016067007,High,24,2
1397,69,1,3016066030,High,8,1
1398,69,1,3016067001,High,8,2
1401,69,1,3016067004,Middle,24,1
1402,69,1,3016067005,Middle,24,2
1395,69,1,3016066028,Middle,8,1
1396,69,1,3016066029,Middle,8,2
1411,70,1,3016067014,Control,24,1
1412,70,1,3016067015,Control,24,2
1405,70,1,3016067008,Control,8,1
1406,70,1,3016067009,Control,8,2
1415,70,1,3016067018,High,24,1
1416,70,1,3016067019,High,24,2
1409,70,1,3016067012,High,8,1
1410,70,1,3016067013,High,8,2
1413,70,1,3016067016,Middle,24,1
1414,70,1,3016067017,Middle,24,2
1407,70,1,3016067010,Middle,8,1
1408,70,1,3016067011,Middle,8,2
1423,71,1,3016067026,Control,24,1
1424,71,1,3016067027,Control,24,2
1417,71,1,3016067020,Control,8,1
1418,71,1,3016067021,Control,8,2
1427,71,1,3016067030,High,24,1
1428,71,1,3016068001,High,24,2
1421,71,1,3016067024,High,8,1
1422,71,1,3016067025,High,8,2
1425,71,1,3016067028,Middle,24,1
1426,71,1,3016067029,Middle,24,2
1419,71,1,3016067022,Middle,8,1
1420,71,1,3016067023,Middle,8,2
1435,72,1,3016068008,Control,24,1
1436,72,1,3016068009,Control,24,2
1429,72,1,3016068002,Control,8,1
1430,72,1,3016068003,Control,8,2
1439,72,1,3016068012,High,24,1
1440,72,1,3016068013,High,24,2
1433,72,1,3016068006,High,8,1
1434,72,1,3016068007,High,8,2
1437,72,1,3016068010,Middle,24,1
1438,72,1,3016068011,Middle,24,2
1431,72,1,3016068004,Middle,8,1
1432,72,1,3016068005,Middle,8,2
1447,73,1,3016068020,Control,24,1
1448,73,1,3016068021,Control,24,2
1441,73,1,3016068014,Control,8,1
1442,73,1,3016068015,Control,8,2
1451,73,1,3016068024,High,24,1
1452,73,1,3016068025,High,24,2
1445,73,1,3016068018,High,8,1
1446,73,1,3016068019,High,8,2
1449,73,1,3016068022,Middle,24,1
1450,73,1,3016068023,Middle,24,2
1443,73,1,3016068016,Middle,8,1
1444,73,1,3016068017,Middle,8,2
1458,74,1,3016069002,Control,24,1
1459,74,1,3016069003,Control,24,2
1453,74,1,3016068026,Control,8,1
1454,74,1,3016068027,Control,8,2
1462,74,1,3016069006,High,24,1
1463,74,1,3016069007,High,24,2
1456,74,1,3016068030,High,8,1
1457,74,1,3016069001,High,8,2
1460,74,1,3016069004,Middle,24,1
1461,74,1,3016069005,Middle,24,2
1455,74,1,3016068029,Middle,8,2
1534,74,1,3016071020,Middle,8,1
1469,75,1,3016069014,Control,24,1
1470,75,1,3016069015,Control,24,2
1464,75,1,3016069008,Control,8,1
1465,75,1,3016069009,Control,8,2
1472,75,1,3016069018,High,24,1
